family,recordId,field,hasValue,stageReady
forms_guides,california|forms_guides|dhcs-4480|ccs_application_pdf|acd69b96d3f774e3277e9f550ea18695316da10ed202a87474923d53a5450f31,supportingPageLocation,1,1
forms_guides,california|forms_guides|haccp|official_application_pdf|b67bf8108ee74835748ff47cdcf001feb9567faa14ba66c628c13f8e18a5b3ef,authority,1,1
forms_guides,california|forms_guides|haccp|official_application_pdf|b67bf8108ee74835748ff47cdcf001feb9567faa14ba66c628c13f8e18a5b3ef,agency,1,1
forms_guides,california|forms_guides|haccp|official_application_pdf|b67bf8108ee74835748ff47cdcf001feb9567faa14ba66c628c13f8e18a5b3ef,provenanceUrl,1,1
forms_guides,california|forms_guides|haccp|official_application_pdf|b67bf8108ee74835748ff47cdcf001feb9567faa14ba66c628c13f8e18a5b3ef,sourceRole,1,1
forms_guides,california|forms_guides|haccp|official_application_pdf|b67bf8108ee74835748ff47cdcf001feb9567faa14ba66c628c13f8e18a5b3ef,sourceUrl,1,1
forms_guides,california|forms_guides|haccp|official_application_pdf|b67bf8108ee74835748ff47cdcf001feb9567faa14ba66c628c13f8e18a5b3ef,finalUrl,1,1
forms_guides,california|forms_guides|haccp|official_application_pdf|b67bf8108ee74835748ff47cdcf001feb9567faa14ba66c628c13f8e18a5b3ef,artifactPath,1,1
forms_guides,california|forms_guides|haccp|official_application_pdf|b67bf8108ee74835748ff47cdcf001feb9567faa14ba66c628c13f8e18a5b3ef,sha256,1,1
forms_guides,california|forms_guides|haccp|official_application_pdf|b67bf8108ee74835748ff47cdcf001feb9567faa14ba66c628c13f8e18a5b3ef,fetchedAt,1,1
forms_guides,california|forms_guides|haccp|official_application_pdf|b67bf8108ee74835748ff47cdcf001feb9567faa14ba66c628c13f8e18a5b3ef,supportingText,1,1
forms_guides,california|forms_guides|haccp|official_application_pdf|b67bf8108ee74835748ff47cdcf001feb9567faa14ba66c628c13f8e18a5b3ef,supportingPageLocation,1,1
forms_guides,california|forms_guides|special-education-family-support|parent_training_and_information_directory|eae4a6df42a4c993c685271a188af3b64d8a57cb37d62b92ce26ff6af0fc008a,authority,1,1
forms_guides,california|forms_guides|special-education-family-support|parent_training_and_information_directory|eae4a6df42a4c993c685271a188af3b64d8a57cb37d62b92ce26ff6af0fc008a,agency,1,1
forms_guides,california|forms_guides|special-education-family-support|parent_training_and_information_directory|eae4a6df42a4c993c685271a188af3b64d8a57cb37d62b92ce26ff6af0fc008a,provenanceUrl,1,1
forms_guides,california|forms_guides|special-education-family-support|parent_training_and_information_directory|eae4a6df42a4c993c685271a188af3b64d8a57cb37d62b92ce26ff6af0fc008a,sourceRole,1,1
forms_guides,california|forms_guides|special-education-family-support|parent_training_and_information_directory|eae4a6df42a4c993c685271a188af3b64d8a57cb37d62b92ce26ff6af0fc008a,sourceUrl,1,1
forms_guides,california|forms_guides|special-education-family-support|parent_training_and_information_directory|eae4a6df42a4c993c685271a188af3b64d8a57cb37d62b92ce26ff6af0fc008a,finalUrl,1,1
forms_guides,california|forms_guides|special-education-family-support|parent_training_and_information_directory|eae4a6df42a4c993c685271a188af3b64d8a57cb37d62b92ce26ff6af0fc008a,artifactPath,1,1
forms_guides,california|forms_guides|special-education-family-support|parent_training_and_information_directory|eae4a6df42a4c993c685271a188af3b64d8a57cb37d62b92ce26ff6af0fc008a,sha256,1,1
forms_guides,california|forms_guides|special-education-family-support|parent_training_and_information_directory|eae4a6df42a4c993c685271a188af3b64d8a57cb37d62b92ce26ff6af0fc008a,fetchedAt,1,1
forms_guides,california|forms_guides|special-education-family-support|parent_training_and_information_directory|eae4a6df42a4c993c685271a188af3b64d8a57cb37d62b92ce26ff6af0fc008a,supportingText,1,1
forms_guides,california|forms_guides|special-education-family-support|parent_training_and_information_directory|eae4a6df42a4c993c685271a188af3b64d8a57cb37d62b92ce26ff6af0fc008a,supportingPageLocation,1,1
forms_guides,california|forms_guides|pre-ets|student_services_plan_request_pdf|de59c179585686198ba1b32beaffc677fe16e0063e62c3f8032bd1ccd0f83fea,authority,1,0
forms_guides,california|forms_guides|pre-ets|student_services_plan_request_pdf|de59c179585686198ba1b32beaffc677fe16e0063e62c3f8032bd1ccd0f83fea,agency,1,0
forms_guides,california|forms_guides|pre-ets|student_services_plan_request_pdf|de59c179585686198ba1b32beaffc677fe16e0063e62c3f8032bd1ccd0f83fea,provenanceUrl,1,0
forms_guides,california|forms_guides|pre-ets|student_services_plan_request_pdf|de59c179585686198ba1b32beaffc677fe16e0063e62c3f8032bd1ccd0f83fea,sourceRole,1,0
forms_guides,california|forms_guides|pre-ets|student_services_plan_request_pdf|de59c179585686198ba1b32beaffc677fe16e0063e62c3f8032bd1ccd0f83fea,sourceUrl,1,0
forms_guides,california|forms_guides|pre-ets|student_services_plan_request_pdf|de59c179585686198ba1b32beaffc677fe16e0063e62c3f8032bd1ccd0f83fea,finalUrl,1,0
forms_guides,california|forms_guides|pre-ets|student_services_plan_request_pdf|de59c179585686198ba1b32beaffc677fe16e0063e62c3f8032bd1ccd0f83fea,artifactPath,1,0
forms_guides,california|forms_guides|pre-ets|student_services_plan_request_pdf|de59c179585686198ba1b32beaffc677fe16e0063e62c3f8032bd1ccd0f83fea,sha256,1,0
forms_guides,california|forms_guides|pre-ets|student_services_plan_request_pdf|de59c179585686198ba1b32beaffc677fe16e0063e62c3f8032bd1ccd0f83fea,fetchedAt,1,0
forms_guides,california|forms_guides|pre-ets|student_services_plan_request_pdf|de59c179585686198ba1b32beaffc677fe16e0063e62c3f8032bd1ccd0f83fea,supportingText,1,0
forms_guides,california|forms_guides|pre-ets|student_services_plan_request_pdf|de59c179585686198ba1b32beaffc677fe16e0063e62c3f8032bd1ccd0f83fea,supportingPageLocation,1,0
general_gap_fill,california|general_gap_fill|ihss|program_overview_eligibility_application|f3251928f194942effeb9326e09f8dc4ca9bbccbcaeab4d22ef13ce2b6650870,authority,1,0
general_gap_fill,california|general_gap_fill|ihss|program_overview_eligibility_application|f3251928f194942effeb9326e09f8dc4ca9bbccbcaeab4d22ef13ce2b6650870,agency,1,0
general_gap_fill,california|general_gap_fill|ihss|program_overview_eligibility_application|f3251928f194942effeb9326e09f8dc4ca9bbccbcaeab4d22ef13ce2b6650870,provenanceUrl,1,0
general_gap_fill,california|general_gap_fill|ihss|program_overview_eligibility_application|f3251928f194942effeb9326e09f8dc4ca9bbccbcaeab4d22ef13ce2b6650870,sourceRole,1,0
general_gap_fill,california|general_gap_fill|ihss|program_overview_eligibility_application|f3251928f194942effeb9326e09f8dc4ca9bbccbcaeab4d22ef13ce2b6650870,sourceUrl,1,0
general_gap_fill,california|general_gap_fill|ihss|program_overview_eligibility_application|f3251928f194942effeb9326e09f8dc4ca9bbccbcaeab4d22ef13ce2b6650870,finalUrl,1,0
general_gap_fill,california|general_gap_fill|ihss|program_overview_eligibility_application|f3251928f194942effeb9326e09f8dc4ca9bbccbcaeab4d22ef13ce2b6650870,artifactPath,1,0
general_gap_fill,california|general_gap_fill|ihss|program_overview_eligibility_application|f3251928f194942effeb9326e09f8dc4ca9bbccbcaeab4d22ef13ce2b6650870,sha256,1,0
general_gap_fill,california|general_gap_fill|ihss|program_overview_eligibility_application|f3251928f194942effeb9326e09f8dc4ca9bbccbcaeab4d22ef13ce2b6650870,fetchedAt,1,0
general_gap_fill,california|general_gap_fill|ihss|program_overview_eligibility_application|f3251928f194942effeb9326e09f8dc4ca9bbccbcaeab4d22ef13ce2b6650870,supportingText,1,0
general_gap_fill,california|general_gap_fill|ihss|program_overview_eligibility_application|f3251928f194942effeb9326e09f8dc4ca9bbccbcaeab4d22ef13ce2b6650870,supportingPageLocation,1,0
general_gap_fill,california|general_gap_fill|ihss-for-children|child_specific_rules|2eba12620f4710fd31334447c9f9b9980766272fc113f6cfa82e98fc4cb61776,authority,1,0
general_gap_fill,california|general_gap_fill|ihss-for-children|child_specific_rules|2eba12620f4710fd31334447c9f9b9980766272fc113f6cfa82e98fc4cb61776,agency,1,0
general_gap_fill,california|general_gap_fill|ihss-for-children|child_specific_rules|2eba12620f4710fd31334447c9f9b9980766272fc113f6cfa82e98fc4cb61776,provenanceUrl,1,0
general_gap_fill,california|general_gap_fill|ihss-for-children|child_specific_rules|2eba12620f4710fd31334447c9f9b9980766272fc113f6cfa82e98fc4cb61776,sourceRole,1,0
general_gap_fill,california|general_gap_fill|ihss-for-children|child_specific_rules|2eba12620f4710fd31334447c9f9b9980766272fc113f6cfa82e98fc4cb61776,sourceUrl,1,0
general_gap_fill,california|general_gap_fill|ihss-for-children|child_specific_rules|2eba12620f4710fd31334447c9f9b9980766272fc113f6cfa82e98fc4cb61776,finalUrl,1,0
general_gap_fill,california|general_gap_fill|ihss-for-children|child_specific_rules|2eba12620f4710fd31334447c9f9b9980766272fc113f6cfa82e98fc4cb61776,artifactPath,1,0
general_gap_fill,california|general_gap_fill|ihss-for-children|child_specific_rules|2eba12620f4710fd31334447c9f9b9980766272fc113f6cfa82e98fc4cb61776,sha256,1,0
general_gap_fill,california|general_gap_fill|ihss-for-children|child_specific_rules|2eba12620f4710fd31334447c9f9b9980766272fc113f6cfa82e98fc4cb61776,fetchedAt,1,0
general_gap_fill,california|general_gap_fill|ihss-for-children|child_specific_rules|2eba12620f4710fd31334447c9f9b9980766272fc113f6cfa82e98fc4cb61776,supportingText,1,0
general_gap_fill,california|general_gap_fill|ihss-for-children|child_specific_rules|2eba12620f4710fd31334447c9f9b9980766272fc113f6cfa82e98fc4cb61776,supportingPageLocation,1,0
general_gap_fill,california|general_gap_fill|ihss|recipient_resources_index|8bc4d0376ae45083f36b3ccb7286868a9bf2fa437532cf32a36d5a97d0e19857,authority,1,0
general_gap_fill,california|general_gap_fill|ihss|recipient_resources_index|8bc4d0376ae45083f36b3ccb7286868a9bf2fa437532cf32a36d5a97d0e19857,agency,1,0
general_gap_fill,california|general_gap_fill|ihss|recipient_resources_index|8bc4d0376ae45083f36b3ccb7286868a9bf2fa437532cf32a36d5a97d0e19857,provenanceUrl,1,0
general_gap_fill,california|general_gap_fill|ihss|recipient_resources_index|8bc4d0376ae45083f36b3ccb7286868a9bf2fa437532cf32a36d5a97d0e19857,sourceRole,1,0
general_gap_fill,california|general_gap_fill|ihss|recipient_resources_index|8bc4d0376ae45083f36b3ccb7286868a9bf2fa437532cf32a36d5a97d0e19857,sourceUrl,1,0
general_gap_fill,california|general_gap_fill|ihss|recipient_resources_index|8bc4d0376ae45083f36b3ccb7286868a9bf2fa437532cf32a36d5a97d0e19857,finalUrl,1,0
general_gap_fill,california|general_gap_fill|ihss|recipient_resources_index|8bc4d0376ae45083f36b3ccb7286868a9bf2fa437532cf32a36d5a97d0e19857,artifactPath,1,0
general_gap_fill,california|general_gap_fill|ihss|recipient_resources_index|8bc4d0376ae45083f36b3ccb7286868a9bf2fa437532cf32a36d5a97d0e19857,sha256,1,0
general_gap_fill,california|general_gap_fill|ihss|recipient_resources_index|8bc4d0376ae45083f36b3ccb7286868a9bf2fa437532cf32a36d5a97d0e19857,fetchedAt,1,0
general_gap_fill,california|general_gap_fill|ihss|recipient_resources_index|8bc4d0376ae45083f36b3ccb7286868a9bf2fa437532cf32a36d5a97d0e19857,supportingText,1,0
general_gap_fill,california|general_gap_fill|ihss|recipient_resources_index|8bc4d0376ae45083f36b3ccb7286868a9bf2fa437532cf32a36d5a97d0e19857,supportingPageLocation,1,0
general_gap_fill,california|general_gap_fill|ihss|fact_sheets_index|ee844125d000552b76f281f2e24045a23a47eebdbead0fb85fb11c1d97645211,authority,1,0
general_gap_fill,california|general_gap_fill|ihss|fact_sheets_index|ee844125d000552b76f281f2e24045a23a47eebdbead0fb85fb11c1d97645211,agency,1,0
general_gap_fill,california|general_gap_fill|ihss|fact_sheets_index|ee844125d000552b76f281f2e24045a23a47eebdbead0fb85fb11c1d97645211,provenanceUrl,1,0
general_gap_fill,california|general_gap_fill|ihss|fact_sheets_index|ee844125d000552b76f281f2e24045a23a47eebdbead0fb85fb11c1d97645211,sourceRole,1,0
general_gap_fill,california|general_gap_fill|ihss|fact_sheets_index|ee844125d000552b76f281f2e24045a23a47eebdbead0fb85fb11c1d97645211,sourceUrl,1,0
general_gap_fill,california|general_gap_fill|ihss|fact_sheets_index|ee844125d000552b76f281f2e24045a23a47eebdbead0fb85fb11c1d97645211,finalUrl,1,0
general_gap_fill,california|general_gap_fill|ihss|fact_sheets_index|ee844125d000552b76f281f2e24045a23a47eebdbead0fb85fb11c1d97645211,artifactPath,1,0
general_gap_fill,california|general_gap_fill|ihss|fact_sheets_index|ee844125d000552b76f281f2e24045a23a47eebdbead0fb85fb11c1d97645211,sha256,1,0
general_gap_fill,california|general_gap_fill|ihss|fact_sheets_index|ee844125d000552b76f281f2e24045a23a47eebdbead0fb85fb11c1d97645211,fetchedAt,1,0
general_gap_fill,california|general_gap_fill|ihss|fact_sheets_index|ee844125d000552b76f281f2e24045a23a47eebdbead0fb85fb11c1d97645211,supportingText,1,0
general_gap_fill,california|general_gap_fill|ihss|fact_sheets_index|ee844125d000552b76f281f2e24045a23a47eebdbead0fb85fb11c1d97645211,supportingPageLocation,1,0
general_gap_fill,california|general_gap_fill|ihss-county-offices|local_intake_directory|6bcbf72f90cfb4078aeaaa2a635bfb17b554f2972faef2f8adc7f1a3335c3654,authority,1,0
general_gap_fill,california|general_gap_fill|ihss-county-offices|local_intake_directory|6bcbf72f90cfb4078aeaaa2a635bfb17b554f2972faef2f8adc7f1a3335c3654,agency,1,0
general_gap_fill,california|general_gap_fill|ihss-county-offices|local_intake_directory|6bcbf72f90cfb4078aeaaa2a635bfb17b554f2972faef2f8adc7f1a3335c3654,provenanceUrl,1,0
general_gap_fill,california|general_gap_fill|ihss-county-offices|local_intake_directory|6bcbf72f90cfb4078aeaaa2a635bfb17b554f2972faef2f8adc7f1a3335c3654,sourceRole,1,0
general_gap_fill,california|general_gap_fill|ihss-county-offices|local_intake_directory|6bcbf72f90cfb4078aeaaa2a635bfb17b554f2972faef2f8adc7f1a3335c3654,sourceUrl,1,0
general_gap_fill,california|general_gap_fill|ihss-county-offices|local_intake_directory|6bcbf72f90cfb4078aeaaa2a635bfb17b554f2972faef2f8adc7f1a3335c3654,finalUrl,1,0
general_gap_fill,california|general_gap_fill|ihss-county-offices|local_intake_directory|6bcbf72f90cfb4078aeaaa2a635bfb17b554f2972faef2f8adc7f1a3335c3654,artifactPath,1,0
general_gap_fill,california|general_gap_fill|ihss-county-offices|local_intake_directory|6bcbf72f90cfb4078aeaaa2a635bfb17b554f2972faef2f8adc7f1a3335c3654,sha256,1,0
general_gap_fill,california|general_gap_fill|ihss-county-offices|local_intake_directory|6bcbf72f90cfb4078aeaaa2a635bfb17b554f2972faef2f8adc7f1a3335c3654,fetchedAt,1,0
general_gap_fill,california|general_gap_fill|ihss-county-offices|local_intake_directory|6bcbf72f90cfb4078aeaaa2a635bfb17b554f2972faef2f8adc7f1a3335c3654,supportingText,1,0
general_gap_fill,california|general_gap_fill|ihss-county-offices|local_intake_directory|6bcbf72f90cfb4078aeaaa2a635bfb17b554f2972faef2f8adc7f1a3335c3654,supportingPageLocation,1,0
general_gap_fill,california|general_gap_fill|self-determination-program|program_overview|d0b314983c28629364656efcd9c87c804ff5986f0d3454ac50acad27e5b5d39e,authority,1,0
general_gap_fill,california|general_gap_fill|self-determination-program|program_overview|d0b314983c28629364656efcd9c87c804ff5986f0d3454ac50acad27e5b5d39e,agency,1,0
general_gap_fill,california|general_gap_fill|self-determination-program|program_overview|d0b314983c28629364656efcd9c87c804ff5986f0d3454ac50acad27e5b5d39e,provenanceUrl,1,0
general_gap_fill,california|general_gap_fill|self-determination-program|program_overview|d0b314983c28629364656efcd9c87c804ff5986f0d3454ac50acad27e5b5d39e,sourceRole,1,0
general_gap_fill,california|general_gap_fill|self-determination-program|program_overview|d0b314983c28629364656efcd9c87c804ff5986f0d3454ac50acad27e5b5d39e,sourceUrl,1,0
general_gap_fill,california|general_gap_fill|self-determination-program|program_overview|d0b314983c28629364656efcd9c87c804ff5986f0d3454ac50acad27e5b5d39e,finalUrl,1,0
general_gap_fill,california|general_gap_fill|self-determination-program|program_overview|d0b314983c28629364656efcd9c87c804ff5986f0d3454ac50acad27e5b5d39e,artifactPath,1,0
general_gap_fill,california|general_gap_fill|self-determination-program|program_overview|d0b314983c28629364656efcd9c87c804ff5986f0d3454ac50acad27e5b5d39e,sha256,1,0
general_gap_fill,california|general_gap_fill|self-determination-program|program_overview|d0b314983c28629364656efcd9c87c804ff5986f0d3454ac50acad27e5b5d39e,fetchedAt,1,0
general_gap_fill,california|general_gap_fill|self-determination-program|program_overview|d0b314983c28629364656efcd9c87c804ff5986f0d3454ac50acad27e5b5d39e,supportingText,1,0
general_gap_fill,california|general_gap_fill|self-determination-program|program_overview|d0b314983c28629364656efcd9c87c804ff5986f0d3454ac50acad27e5b5d39e,supportingPageLocation,1,0
general_gap_fill,california|general_gap_fill|self-determination-program|orientation|4d43899ad2248da7e92421f50f3ed383bd31fb5a25a3f0ca8e121482bf477931,authority,1,0
general_gap_fill,california|general_gap_fill|self-determination-program|orientation|4d43899ad2248da7e92421f50f3ed383bd31fb5a25a3f0ca8e121482bf477931,agency,1,0
general_gap_fill,california|general_gap_fill|self-determination-program|orientation|4d43899ad2248da7e92421f50f3ed383bd31fb5a25a3f0ca8e121482bf477931,provenanceUrl,1,0
general_gap_fill,california|general_gap_fill|self-determination-program|orientation|4d43899ad2248da7e92421f50f3ed383bd31fb5a25a3f0ca8e121482bf477931,sourceRole,1,0
general_gap_fill,california|general_gap_fill|self-determination-program|orientation|4d43899ad2248da7e92421f50f3ed383bd31fb5a25a3f0ca8e121482bf477931,sourceUrl,1,0
general_gap_fill,california|general_gap_fill|self-determination-program|orientation|4d43899ad2248da7e92421f50f3ed383bd31fb5a25a3f0ca8e121482bf477931,finalUrl,1,0
general_gap_fill,california|general_gap_fill|self-determination-program|orientation|4d43899ad2248da7e92421f50f3ed383bd31fb5a25a3f0ca8e121482bf477931,artifactPath,1,0
general_gap_fill,california|general_gap_fill|self-determination-program|orientation|4d43899ad2248da7e92421f50f3ed383bd31fb5a25a3f0ca8e121482bf477931,sha256,1,0
general_gap_fill,california|general_gap_fill|self-determination-program|orientation|4d43899ad2248da7e92421f50f3ed383bd31fb5a25a3f0ca8e121482bf477931,fetchedAt,1,0
general_gap_fill,california|general_gap_fill|self-determination-program|orientation|4d43899ad2248da7e92421f50f3ed383bd31fb5a25a3f0ca8e121482bf477931,supportingText,1,0
general_gap_fill,california|general_gap_fill|self-determination-program|orientation|4d43899ad2248da7e92421f50f3ed383bd31fb5a25a3f0ca8e121482bf477931,supportingPageLocation,1,0
general_gap_fill,california|general_gap_fill|self-determination-program|program_directives|d0ee330dcb96f1575bd98af6b32d41cd174bd3b805c82030a1e8462ab7d12b14,authority,1,0
general_gap_fill,california|general_gap_fill|self-determination-program|program_directives|d0ee330dcb96f1575bd98af6b32d41cd174bd3b805c82030a1e8462ab7d12b14,agency,1,0
general_gap_fill,california|general_gap_fill|self-determination-program|program_directives|d0ee330dcb96f1575bd98af6b32d41cd174bd3b805c82030a1e8462ab7d12b14,provenanceUrl,1,0
general_gap_fill,california|general_gap_fill|self-determination-program|program_directives|d0ee330dcb96f1575bd98af6b32d41cd174bd3b805c82030a1e8462ab7d12b14,sourceRole,1,0
general_gap_fill,california|general_gap_fill|self-determination-program|program_directives|d0ee330dcb96f1575bd98af6b32d41cd174bd3b805c82030a1e8462ab7d12b14,sourceUrl,1,0
general_gap_fill,california|general_gap_fill|self-determination-program|program_directives|d0ee330dcb96f1575bd98af6b32d41cd174bd3b805c82030a1e8462ab7d12b14,finalUrl,1,0
general_gap_fill,california|general_gap_fill|self-determination-program|program_directives|d0ee330dcb96f1575bd98af6b32d41cd174bd3b805c82030a1e8462ab7d12b14,artifactPath,1,0
general_gap_fill,california|general_gap_fill|self-determination-program|program_directives|d0ee330dcb96f1575bd98af6b32d41cd174bd3b805c82030a1e8462ab7d12b14,sha256,1,0
general_gap_fill,california|general_gap_fill|self-determination-program|program_directives|d0ee330dcb96f1575bd98af6b32d41cd174bd3b805c82030a1e8462ab7d12b14,fetchedAt,1,0
general_gap_fill,california|general_gap_fill|self-determination-program|program_directives|d0ee330dcb96f1575bd98af6b32d41cd174bd3b805c82030a1e8462ab7d12b14,supportingText,1,0
general_gap_fill,california|general_gap_fill|self-determination-program|program_directives|d0ee330dcb96f1575bd98af6b32d41cd174bd3b805c82030a1e8462ab7d12b14,supportingPageLocation,1,0
general_gap_fill,california|general_gap_fill|self-determination-program|frequently_asked_questions|1470605df1d85170bbb30e96ad79ba92d3764d9a349f870de113dde591b5fdfb,authority,1,0
general_gap_fill,california|general_gap_fill|self-determination-program|frequently_asked_questions|1470605df1d85170bbb30e96ad79ba92d3764d9a349f870de113dde591b5fdfb,agency,1,0
general_gap_fill,california|general_gap_fill|self-determination-program|frequently_asked_questions|1470605df1d85170bbb30e96ad79ba92d3764d9a349f870de113dde591b5fdfb,provenanceUrl,1,0
general_gap_fill,california|general_gap_fill|self-determination-program|frequently_asked_questions|1470605df1d85170bbb30e96ad79ba92d3764d9a349f870de113dde591b5fdfb,sourceRole,1,0
general_gap_fill,california|general_gap_fill|self-determination-program|frequently_asked_questions|1470605df1d85170bbb30e96ad79ba92d3764d9a349f870de113dde591b5fdfb,sourceUrl,1,0
general_gap_fill,california|general_gap_fill|self-determination-program|frequently_asked_questions|1470605df1d85170bbb30e96ad79ba92d3764d9a349f870de113dde591b5fdfb,finalUrl,1,0
general_gap_fill,california|general_gap_fill|self-determination-program|frequently_asked_questions|1470605df1d85170bbb30e96ad79ba92d3764d9a349f870de113dde591b5fdfb,artifactPath,1,0
general_gap_fill,california|general_gap_fill|self-determination-program|frequently_asked_questions|1470605df1d85170bbb30e96ad79ba92d3764d9a349f870de113dde591b5fdfb,sha256,1,0
general_gap_fill,california|general_gap_fill|self-determination-program|frequently_asked_questions|1470605df1d85170bbb30e96ad79ba92d3764d9a349f870de113dde591b5fdfb,fetchedAt,1,0
general_gap_fill,california|general_gap_fill|self-determination-program|frequently_asked_questions|1470605df1d85170bbb30e96ad79ba92d3764d9a349f870de113dde591b5fdfb,supportingText,1,0
general_gap_fill,california|general_gap_fill|self-determination-program|frequently_asked_questions|1470605df1d85170bbb30e96ad79ba92d3764d9a349f870de113dde591b5fdfb,supportingPageLocation,1,0
general_gap_fill,california|general_gap_fill|self-determination-program|financial_management_service_directory|21bc80722df13341a97909dca8861631d9ced2de6cd88444dbcf281a4c909e6f,authority,1,0
general_gap_fill,california|general_gap_fill|self-determination-program|financial_management_service_directory|21bc80722df13341a97909dca8861631d9ced2de6cd88444dbcf281a4c909e6f,agency,1,0
general_gap_fill,california|general_gap_fill|self-determination-program|financial_management_service_directory|21bc80722df13341a97909dca8861631d9ced2de6cd88444dbcf281a4c909e6f,provenanceUrl,1,0
general_gap_fill,california|general_gap_fill|self-determination-program|financial_management_service_directory|21bc80722df13341a97909dca8861631d9ced2de6cd88444dbcf281a4c909e6f,sourceRole,1,0
general_gap_fill,california|general_gap_fill|self-determination-program|financial_management_service_directory|21bc80722df13341a97909dca8861631d9ced2de6cd88444dbcf281a4c909e6f,sourceUrl,1,0
general_gap_fill,california|general_gap_fill|self-determination-program|financial_management_service_directory|21bc80722df13341a97909dca8861631d9ced2de6cd88444dbcf281a4c909e6f,finalUrl,1,0
general_gap_fill,california|general_gap_fill|self-determination-program|financial_management_service_directory|21bc80722df13341a97909dca8861631d9ced2de6cd88444dbcf281a4c909e6f,artifactPath,1,0
general_gap_fill,california|general_gap_fill|self-determination-program|financial_management_service_directory|21bc80722df13341a97909dca8861631d9ced2de6cd88444dbcf281a4c909e6f,sha256,1,0
general_gap_fill,california|general_gap_fill|self-determination-program|financial_management_service_directory|21bc80722df13341a97909dca8861631d9ced2de6cd88444dbcf281a4c909e6f,fetchedAt,1,0
general_gap_fill,california|general_gap_fill|self-determination-program|financial_management_service_directory|21bc80722df13341a97909dca8861631d9ced2de6cd88444dbcf281a4c909e6f,supportingText,1,0
general_gap_fill,california|general_gap_fill|self-determination-program|financial_management_service_directory|21bc80722df13341a97909dca8861631d9ced2de6cd88444dbcf281a4c909e6f,supportingPageLocation,1,0
general_gap_fill,california|general_gap_fill|self-determination-program|resources_and_tools|ac3da81715a41c20c5c7767b857cea0c613567b33d9c9ffa4eb9ed0452a1edf3,authority,1,0
general_gap_fill,california|general_gap_fill|self-determination-program|resources_and_tools|ac3da81715a41c20c5c7767b857cea0c613567b33d9c9ffa4eb9ed0452a1edf3,agency,1,0
general_gap_fill,california|general_gap_fill|self-determination-program|resources_and_tools|ac3da81715a41c20c5c7767b857cea0c613567b33d9c9ffa4eb9ed0452a1edf3,provenanceUrl,1,0
general_gap_fill,california|general_gap_fill|self-determination-program|resources_and_tools|ac3da81715a41c20c5c7767b857cea0c613567b33d9c9ffa4eb9ed0452a1edf3,sourceRole,1,0
general_gap_fill,california|general_gap_fill|self-determination-program|resources_and_tools|ac3da81715a41c20c5c7767b857cea0c613567b33d9c9ffa4eb9ed0452a1edf3,sourceUrl,1,0
general_gap_fill,california|general_gap_fill|self-determination-program|resources_and_tools|ac3da81715a41c20c5c7767b857cea0c613567b33d9c9ffa4eb9ed0452a1edf3,finalUrl,1,0
general_gap_fill,california|general_gap_fill|self-determination-program|resources_and_tools|ac3da81715a41c20c5c7767b857cea0c613567b33d9c9ffa4eb9ed0452a1edf3,artifactPath,1,0
general_gap_fill,california|general_gap_fill|self-determination-program|resources_and_tools|ac3da81715a41c20c5c7767b857cea0c613567b33d9c9ffa4eb9ed0452a1edf3,sha256,1,0
general_gap_fill,california|general_gap_fill|self-determination-program|resources_and_tools|ac3da81715a41c20c5c7767b857cea0c613567b33d9c9ffa4eb9ed0452a1edf3,fetchedAt,1,0
general_gap_fill,california|general_gap_fill|self-determination-program|resources_and_tools|ac3da81715a41c20c5c7767b857cea0c613567b33d9c9ffa4eb9ed0452a1edf3,supportingText,1,0
general_gap_fill,california|general_gap_fill|self-determination-program|resources_and_tools|ac3da81715a41c20c5c7767b857cea0c613567b33d9c9ffa4eb9ed0452a1edf3,supportingPageLocation,1,0
general_gap_fill,california|general_gap_fill|supported-living|supported_living_services|0f5b8148d4eb6c966651954cddf70b09c2cd0e3e7b1cec2d08f24e0f1fb316e9,authority,1,0
general_gap_fill,california|general_gap_fill|supported-living|supported_living_services|0f5b8148d4eb6c966651954cddf70b09c2cd0e3e7b1cec2d08f24e0f1fb316e9,agency,1,0
general_gap_fill,california|general_gap_fill|supported-living|supported_living_services|0f5b8148d4eb6c966651954cddf70b09c2cd0e3e7b1cec2d08f24e0f1fb316e9,provenanceUrl,1,0
general_gap_fill,california|general_gap_fill|supported-living|supported_living_services|0f5b8148d4eb6c966651954cddf70b09c2cd0e3e7b1cec2d08f24e0f1fb316e9,sourceRole,1,0
general_gap_fill,california|general_gap_fill|supported-living|supported_living_services|0f5b8148d4eb6c966651954cddf70b09c2cd0e3e7b1cec2d08f24e0f1fb316e9,sourceUrl,1,0
general_gap_fill,california|general_gap_fill|supported-living|supported_living_services|0f5b8148d4eb6c966651954cddf70b09c2cd0e3e7b1cec2d08f24e0f1fb316e9,finalUrl,1,0
general_gap_fill,california|general_gap_fill|supported-living|supported_living_services|0f5b8148d4eb6c966651954cddf70b09c2cd0e3e7b1cec2d08f24e0f1fb316e9,artifactPath,1,0
general_gap_fill,california|general_gap_fill|supported-living|supported_living_services|0f5b8148d4eb6c966651954cddf70b09c2cd0e3e7b1cec2d08f24e0f1fb316e9,sha256,1,0
general_gap_fill,california|general_gap_fill|supported-living|supported_living_services|0f5b8148d4eb6c966651954cddf70b09c2cd0e3e7b1cec2d08f24e0f1fb316e9,fetchedAt,1,0
